incoming_amt,incoming_expiry,incoming_add_ts,incoming_remove_ts,outgoing_amt,outgoing_expiry,outgoing_add_ts,outgoing_remove_ts,forwarding_node,forwarding_alias,chan_in,chan_out
1040,264,1711636579115008583,1711636579115010791,40,120,1711636579115008958,1711636579115010416,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
12081,244,1711636581075372833,1711636581075379291,11081,144,1711636581075375041,1711636581075378583,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,333152023281664,335351046537216
10217,240,1711636581119921041,1711636581119924541,9717,140,1711636581119922708,1711636581119923291,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,332052511653888
2015,428,1711636583124469083,1711636583124479458,1015,284,1711636583124472708,1711636583124479208,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1015,284,1711636583124472708,1711636583124479208,15,140,1711636583124473458,1711636583124477208,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
2152,520,1711636585078367916,1711636585078372000,1152,420,1711636585078369416,1711636585078371666,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,333152023281664,337550069792768
27723,260,1711636587128944000,1711636587128949333,27100,160,1711636587128945958,1711636587128947708,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,345246651187200
2096,264,1711636595133788708,1711636595133793333,1096,120,1711636595133790458,1711636595133792708,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
2362,388,1711636599083809541,1711636599083817750,1746,288,1711636599083812166,1711636599083817500,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,333152023281664,345246651187200
1746,288,1711636599083812166,1711636599083817500,746,144,1711636599083813708,1711636599083815833,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,341948116303872
1841,576,1711636599111970041,1711636599111977750,841,432,1711636599111971541,1711636599111973375,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
1025,224,1711636599344122458,1711636599344128208,25,80,1711636599344124500,1711636599344126416,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
3097,520,1711636601308622833,1711636601308631291,2097,420,1711636601308626666,1711636601308629416,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,337550069792768
5589,520,1711636603313163375,1711636603313191708,4589,420,1711636603313167583,1711636603313189666,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,337550069792768
1847,288,1711636603349387375,1711636603349393208,847,144,1711636603349389500,1711636603349392708,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,341948116303872
1150,576,1711636607123842708,1711636607123848458,150,432,1711636607123845041,1711636607123846541,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
5228,520,1711636607316818250,1711636607316821791,4228,420,1711636607316820000,1711636607316821500,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,336450558164992
1218,224,1711636609363623958,1711636609363633875,218,80,1711636609363628416,1711636609363631916,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
18419,408,1711636609366084041,1711636609366087791,17419,328,1711636609366085708,1711636609366086250,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
1001,224,1711636611373039833,1711636611373043791,1,80,1711636611373040666,1711636611373042416,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
4509420,408,1711636613327396333,1711636613327405000,4508416,328,1711636613327398333,1711636613327400666,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,344147139559424,346346162814976
1006,576,1711636617127524666,1711636617127530625,6,432,1711636617127527958,1711636617127530083,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
1076713,408,1711636617331811375,1711636617331817666,1075712,328,1711636617331813750,1711636617331817166,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,344147139559424,346346162814976
10000019,684,1711636619071839041,1711636619071849416,1019,264,1711636619071843083,1711636619071849166,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,330953000026112
1019,264,1711636619071843083,1711636619071849166,19,120,1711636619071844666,1711636619071847208,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
63442,576,1711636631049427250,1711636631049441041,63418,432,1711636631049432666,1711636631049438833,033878501f9a4ce97dba9a6bba4e540eca46cb129a322eb98ea1749ed18ab67735,6,340848604676096,333152023281664
1071,288,1711636631395628958,1711636631395633000,71,144,1711636631395629666,1711636631395631708,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,341948116303872
1993,288,1711636633132056916,1711636633132067333,993,144,1711636633132062583,1711636633132066375,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,341948116303872
2316,428,1711636633134582500,1711636633134588750,1316,284,1711636633134584708,1711636633134588541,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1316,284,1711636633134584708,1711636633134588541,316,140,1711636633134586458,1711636633134586958,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
10031,224,1711636633363059458,1711636633363063458,10031,80,1711636633363061416,1711636633363062041,03d8ef4620be554d89902bc9fde9498b67790f416833b84d76298e248e4fccef56,3,339749093048320,340848604676096
1030,224,1711636637404200458,1711636637404206458,30,80,1711636637404202458,1711636637404204541,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
5846406,520,1711636639376350666,1711636639376354833,5845021,420,1711636639376352500,1711636639376354208,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,336450558164992
2402,304,1711636641079710708,1711636641079718125,1402,224,1711636641079712833,1711636641079716833,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,347445674442752
1402,224,1711636641079712833,1711636641079716833,402,80,1711636641079714208,1711636641079716166,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
3758,432,1711636643142786666,1711636643142830375,2757,288,1711636643142790666,1711636643142828750,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
2757,288,1711636643142790666,1711636643142828750,1757,144,1711636643142794000,1711636643142798166,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,341948116303872
4727,520,1711636645386735166,1711636645386739750,3727,420,1711636645386737041,1711636645386739125,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,337550069792768
1497,224,1711636647429523250,1711636647429527583,497,80,1711636647429524083,1711636647429525958,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
178504,224,1711636649057875458,1711636649057887666,177416,80,1711636649057879666,1711636649057885500,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,348545186070528,344147139559424
1516,288,1711636649432397958,1711636649432403666,516,144,1711636649432399875,1711636649432401958,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,341948116303872
1057,224,1711636649437250291,1711636649437253916,57,80,1711636649437251958,1711636649437253541,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
43889,260,1711636651082768291,1711636651082772375,43261,160,1711636651082770166,1711636651082771833,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,345246651187200
15405,520,1711636651089869916,1711636651089873916,14405,420,1711636651089871708,1711636651089873625,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,333152023281664,336450558164992
10000045,684,1711636655077872916,1711636655077878916,1044,264,1711636655077874875,1711636655077878625,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,330953000026112
1044,264,1711636655077874875,1711636655077878625,44,120,1711636655077876291,1711636655077878125,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1545363,468,1711636655395867250,1711636655395874583,1544362,388,1711636655395870583,1711636655395872958,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,344147139559424,348545186070528
10000603,724,1711636657081406791,1711636657081418708,1602,304,1711636657081411125,1711636657081416416,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,330953000026112
89626,200,1711636659454883708,1711636659454889333,88626,120,1711636659454885833,1711636659454887708,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,339749093048320
1050,224,1711636663462818375,1711636663462822375,50,80,1711636663462820416,1711636663462822083,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1593,240,1711636665147578083,1711636665147584166,1093,140,1711636665147579916,1711636665147583333,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,332052511653888
153163,244,1711636669093970833,1711636669093986666,152163,144,1711636669093976250,1711636669093980666,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,335351046537216
89540,408,1711636669432313375,1711636669432319125,88540,328,1711636669432315416,1711636669432317458,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,344147139559424,346346162814976
2011,720,1711636671061141625,1711636671061153083,1011,576,1711636671061145083,1711636671061152708,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,348545186070528,344147139559424
1011,576,1711636671061145083,1711636671061152708,11,432,1711636671061145666,1711636671061149666,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,344147139559424,345246651187200
10035,260,1711636671151508708,1711636671151516333,9417,160,1711636671151510750,1711636671151513166,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,345246651187200
8606,468,1711636671472253166,1711636671472258750,7606,388,1711636671472255250,1711636671472257416,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,348545186070528
1108,224,1711636671474641000,1711636671474644791,108,80,1711636671474641458,1711636671474643208,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
17531615,404,1711636673085495166,1711636673085510916,17515762,260,1711636673085499750,1711636673085509666,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,336450558164992
17515762,260,1711636673085499750,1711636673085509666,17510226,160,1711636673085501625,1711636673085507375,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,345246651187200
6878,264,1711636673155720708,1711636673155726583,5876,120,1711636673155723291,1711636673155725083,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
3519643,260,1711636675095596000,1711636675095602125,3518039,160,1711636675095599750,1711636675095601458,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,333152023281664,345246651187200
1943,224,1711636677485825958,1711636677485831916,943,80,1711636677485828000,1711636677485830166,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1462,224,1711636677490609708,1711636677490612125,462,80,1711636677490610208,1711636677490611750,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1022,224,1711636679501875958,1711636679501884000,22,80,1711636679501877791,1711636679501879958,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
2591,428,1711636681097278458,1711636681097290041,1591,284,1711636681097280500,1711636681097288791,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,338649581420544,329853488398336
1591,284,1711636681097280500,1711636681097288791,591,140,1711636681097284666,1711636681097287041,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
12308,520,1711636681455625125,1711636681455634666,11308,420,1711636681455628458,1711636681455632708,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,337550069792768
112688,468,1711636681464359166,1711636681464364708,111688,388,1711636681464362416,1711636681464363166,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,344147139559424,348545186070528
11614,488,1711636685160071375,1711636685160078791,10614,408,1711636685160073083,1711636685160078500,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,347445674442752
10614,408,1711636685160073083,1711636685160078500,9614,328,1711636685160074583,1711636685160076833,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
2689,428,1711636691163281458,1711636691163304291,1689,284,1711636691163283708,1711636691163304041,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1689,284,1711636691163283708,1711636691163304041,689,140,1711636691163285375,1711636691163287583,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
45138,408,1711636691515632500,1711636691515647916,44138,328,1711636691515636583,1711636691515640166,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
1021,224,1711636693522492541,1711636693522503958,21,80,1711636693522496125,1711636693522500583,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
847449,488,1711636695169817916,1711636695169822625,846449,408,1711636695169818625,1711636695169822375,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,347445674442752
846449,408,1711636695169818625,1711636695169822375,845449,328,1711636695169820250,1711636695169821958,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
7332,532,1711636697066369458,1711636697066375583,6331,432,1711636697066371583,1711636697066374833,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,348545186070528,347445674442752
1213,224,1711636697530199458,1711636697530206833,213,80,1711636697530201416,1711636697530204958,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
4587,244,1711636699104807541,1711636699104815041,3587,144,1711636699104810833,1711636699104813375,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,335351046537216
981679,488,1711636699172596791,1711636699172603208,980679,408,1711636699172598791,1711636699172602916,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,347445674442752
980679,408,1711636699172598791,1711636699172602916,979679,328,1711636699172600500,1711636699172601250,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,348545186070528
1009,224,1711636699537628791,1711636699537635041,9,80,1711636699537630750,1711636699537633250,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
2044445109,560,1711636699540073708,1711636699540080833,2039137146,140,1711636699540075458,1711636699540079500,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,329853488398336
2039137146,140,1711636699540075458,1711636699540079500,2039131029,40,1711636699540077333,1711636699540079000,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,329853488398336,338649581420544
11594,408,1711636699542455500,1711636699542459333,10594,328,1711636699542457250,1711636699542458875,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
1002,224,1711636699544837000,1711636699544839333,2,80,1711636699544837458,1711636699544839000,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1020,224,1711636699549583208,1711636699549593208,20,80,1711636699549583583,1711636699549585041,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
32327,324,1711636703178891666,1711636703178903291,31827,224,1711636703178895583,1711636703178901208,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,332052511653888,333152023281664
1908,224,1711636703491996541,1711636703492000250,1908,80,1711636703491998250,1711636703491999875,03d8ef4620be554d89902bc9fde9498b67790f416833b84d76298e248e4fccef56,3,339749093048320,340848604676096
